 framenumber,eulers.phi, eulers.theta, eulers.psi, euler_rates.phi_dot, euler_rates.theta_dot, euler_rates.psi_dot, rates.X, rates.Y, rates.Z, accels.X, accels.Y, accels.Z,sin
670,-0.0473947,-0.12402,0.282815,-0.0457809,0.00393523,0.0113411,-0.044378,0.00339763,0.0114278,0.100328,-0.0107508,1.02156,0.94771609
671,-0.0478151,-0.123996,0.282925,-0.0417424,0.00245671,0.0109159,-0.0403924,0.00193616,0.0109372,0.0965568,-0.00427862,1.01175,0.952678073
672,-0.0482177,-0.123975,0.283024,-0.0401391,0.00206793,0.00983657,-0.0389228,0.00159505,0.0098494,0.0947187,-0.00555632,1.01319,0.957398411
673,-0.0486634,-0.123952,0.2831,-0.0436618,0.00224312,0.00746863,-0.0427384,0.00187994,0.00751167,0.102003,-0.0092936,1.02411,0.961875905
674,-0.0491343,-0.123983,0.28317,-0.0475295,-0.00309264,0.00700775,-0.0466629,-0.00343044,0.00679367,0.0912254,-0.00839406,1.02479,0.966109421
675,-0.0496489,-0.123898,0.283231,-0.051266,0.00842264,0.00611312,-0.0505106,0.00811121,0.00647678,0.0991487,-0.0120871,1.04573,0.970097883
676,-0.0501617,-0.12377,0.283286,-0.051069,0.0128141,0.00552612,-0.0503868,0.012523,0.00611946,0.104468,-0.0061236,1.03994,0.973840281
677,-0.0506172,-0.123744,0.283355,-0.0454248,0.00256648,0.00683332,-0.0445814,0.00222011,0.00690223,0.0953209,-0.00432348,1.01068,0.977335665
678,-0.0510445,-0.123721,0.283443,-0.0422973,0.00230771,0.00871973,-0.0412212,0.0018632,0.00875955,0.10694,-0.00665159,1.00662,0.980583149
679,-0.0514551,-0.12369,0.283549,-0.0403062,0.00299324,0.010422,-0.0390204,0.00245735,0.0104826,0.099301,-0.0132156,1.01968,0.983581908
680,-0.0518648,-0.123724,0.283658,-0.0416292,-0.00344188,0.0110054,-0.040271,-0.00400342,0.0107281,0.0967562,-0.0139637,1.02026,0.986331183
681,-0.0523157,-0.123732,0.283764,-0.0446673,-0.000807828,0.0105214,-0.0433688,-0.0013527,0.0103844,0.100535,-0.0105856,1.0249,0.988830276
682,-0.0528127,-0.123691,0.283871,-0.0495046,0.00413713,0.0107188,-0.0481822,0.00356985,0.0108405,0.104192,-0.0216858,1.03736,0.991078553
683,-0.0533391,-0.123742,0.28399,-0.0516384,-0.00506423,0.0116334,-0.0502025,-0.00567251,0.011258,0.102843,-0.00946387,1.03033,0.993075443
684,-0.0538459,-0.123725,0.284104,-0.0510564,0.00176849,0.0114397,-0.0496447,0.00115495,0.011431,0.097445,-0.00116755,1.02275,0.994820441
685,-0.0543188,-0.123713,0.28422,-0.0457255,0.00112233,0.0112941,-0.0443318,0.000512185,0.0112521,0.106105,-0.00560561,1.01994,0.996313103
686,-0.0547366,-0.123713,0.284339,-0.0424462,4.56E-05,0.0120735,-0.0409564,-0.000609946,0.0119658,0.0908584,-0.00498069,1.01871,0.997553052
687,-0.0551241,-0.123812,0.284452,-0.0403424,-0.0102634,0.011713,-0.0388959,-0.0108882,0.0110402,0.0915004,-0.00502584,1.03513,0.998539972
688,-0.0555768,-0.123874,0.284556,-0.0435844,-0.0059666,0.0100747,-0.0423396,-0.00651274,0.00965066,0.0920909,-0.00506738,1.05023,0.999273613
689,-0.0560717,-0.123901,0.284642,-0.0492655,-0.0027053,0.00851844,-0.0482128,-0.00317478,0.00828825,0.098056,-0.0138438,1.05898,0.999753789
690,-0.0565973,-0.123926,0.284709,-0.0524515,-0.00255448,0.0067435,-0.0516179,-0.00292893,0.00653657,0.0968248,-0.0076693,1.05393,0.999980378
691,-0.0571252,-0.123924,0.284783,-0.052427,0.000240205,0.00730832,-0.0515237,-0.000174249,0.00725415,0.102971,-0.00896603,1.04514,0.999953323
692,-0.057622,-0.12394,0.284886,-0.0494034,-0.0016225,0.010226,-0.0481392,-0.0022042,0.0100372,0.100059,-0.0123075,1.03475,0.999672631
693,-0.0580615,-0.123958,0.285013,-0.0438457,-0.00176559,0.0126389,-0.042283,-0.0024904,0.0124183,0.0999855,-0.0134854,1.0314,0.999138372
694,-0.0584652,-0.124008,0.285149,-0.0403964,-0.00497831,0.0136849,-0.0387037,-0.0057633,0.0132657,0.0995682,-0.0130126,1.02918,0.998350683
695,-0.058886,-0.12408,0.285293,-0.0416623,-0.00711887,0.0141791,-0.0399075,-0.00793458,0.0136268,0.102125,-0.0223731,1.0338,0.997309764
696,-0.0593348,-0.12418,0.285435,-0.0450123,-0.00999244,0.0142771,-0.0432439,-0.010815,0.0135497,0.0960956,-0.0200803,1.03059,0.996015877
697,-0.0598168,-0.124242,0.285581,-0.0475591,-0.00617662,0.0144035,-0.0457742,-0.00702,0.0138977,0.0994143,-0.0170868,1.03829,0.994469352
698,-0.060302,-0.124217,0.285715,-0.0483757,0.00257213,0.0133247,-0.0467248,0.00177062,0.013353,0.0968065,-0.00764249,1.04123,0.99267058
699,-0.0607609,-0.124219,0.285847,-0.0456668,-0.000265046,0.0132208,-0.0440287,-0.00106118,0.0130786,0.0952904,-0.00366942,1.01669,0.990620018
700,-0.0611561,-0.124273,0.285998,-0.039327,-0.00534057,0.0150314,-0.0374638,-0.00624219,0.0145612,0.097967,-0.00407318,1.00876,0.988318187
701,-0.0615338,-0.124325,0.286159,-0.0371184,-0.00510911,0.0157878,-0.0351606,-0.00606282,0.0153222,0.094038,-0.00880724,1.01155,0.985765669
702,-0.0619033,-0.124427,0.286323,-0.037229,-0.0102677,0.0164887,-0.0351827,-0.0112602,0.0156947,0.0962513,-0.0108396,1.01152,0.982963112
703,-0.0623069,-0.124522,0.286478,-0.0402978,-0.00951442,0.0155428,-0.0383674,-0.0104563,0.0148001,0.0932547,-0.0147439,1.01912,0.979911228
704,-0.062767,-0.124565,0.286647,-0.0458662,-0.00426033,0.016771,-0.0437825,-0.00529577,0.0163411,0.101011,-0.0265415,1.03009,0.97661079
705,-0.06327,-0.124593,0.286815,-0.0495834,-0.00276841,0.016627,-0.0475172,-0.00380601,0.01629,0.0976314,-0.0199236,1.03206,0.973062636
706,-0.0637576,-0.124596,0.286995,-0.0481218,-0.000234374,0.0177567,-0.0459151,-0.00135649,0.0175683,0.0922825,-0.0165453,1.01497,0.969267665
707,-0.0641723,-0.124637,0.287184,-0.0421453,-0.00421827,0.0192128,-0.0397568,-0.00543211,0.018754,0.100919,-0.00967652,1.00458,0.96522684
708,-0.0645359,-0.124709,0.287394,-0.0360234,-0.00710926,0.0207451,-0.033443,-0.00842195,0.0200827,0.103669,-0.0123566,1.00231,0.960941186
709,-0.0648628,-0.124827,0.287607,-0.0325544,-0.0117107,0.0212484,-0.0299089,-0.0130527,0.0202797,0.0939521,-0.0084866,1.00529,0.95641179
710,-0.0651967,-0.12494,0.287797,-0.0330414,-0.0111978,0.018774,-0.0307019,-0.0123876,0.0178585,0.0955091,-0.000737088,1.01386,0.951639801
711,-0.0655559,-0.125018,0.287962,-0.0359897,-0.00779436,0.0165806,-0.0339222,-0.00885532,0.0159053,0.0933421,-0.00533392,1.02406,0.94662643
712,-0.0659347,-0.125065,0.288103,-0.0377192,-0.00468403,0.0140318,-0.0359689,-0.00559115,0.0135834,0.102589,0.00102373,1.02457,0.941372947
713,-0.0662999,-0.125114,0.288229,-0.0364271,-0.00482941,0.0125371,-0.0348626,-0.00564291,0.0120918,0.0955006,0.00746154,1.01638,0.935880686
714,-0.0666525,-0.12522,0.288369,-0.034361,-0.0103636,0.0136791,-0.0326526,-0.0112446,0.0128516,0.0881301,0.00128672,1.00402,0.930151039
715,-0.0669654,-0.125278,0.288492,-0.0317332,-0.0058304,0.0125021,-0.030171,-0.00664736,0.0119862,0.0942231,0.000571021,1.00311,0.924185461
716,-0.0673041,-0.125346,0.288608,-0.0338234,-0.00685022,0.0115113,-0.0323843,-0.00760281,0.0109344,0.092725,-0.00322641,1.0083,0.917985463
717,-0.0676761,-0.125447,0.288723,-0.0371077,-0.0100774,0.0115238,-0.0356658,-0.0108275,0.0107256,0.0911171,-0.0158805,1.00762,0.91155262
718,-0.0681031,-0.125525,0.288838,-0.0420349,-0.00765231,0.0113461,-0.0406144,-0.0084006,0.01071,0.0935563,-0.0127177,1.01932,0.904888561
719,-0.0685233,-0.125569,0.288955,-0.0424711,-0.00448556,0.0117544,-0.040999,-0.00527351,0.0113273,0.0924647,-0.0119645,1.02333,0.897994979
720,-0.0689066,-0.125614,0.289082,-0.0379812,-0.0044152,0.0126458,-0.0363969,-0.00526855,0.0122124,0.0924052,-0.00120807,1.01386,0.890873621
721,-0.0692306,-0.12566,0.289208,-0.0318195,-0.00453089,0.0122917,-0.0302789,-0.00536361,0.0118521,0.0995413,0.000103989,0.995613,0.883526293
722,-0.0694765,-0.125715,0.289336,-0.024815,-0.00550227,0.0129196,-0.0231951,-0.0063788,0.0124048,0.0918099,0.00213936,0.999898,0.87595486
723,-0.0696529,-0.125837,0.289468,-0.0176294,-0.0122014,0.0132371,-0.0159681,-0.0130858,0.0122514,0.09325,0.00273187,0.991736,0.868161241
724,-0.0698124,-0.125933,0.289582,-0.0158856,-0.00957938,0.0113397,-0.0144613,-0.0103408,0.0105543,0.0877571,0.00420026,1.00507,0.860147414
725,-0.0699924,-0.125968,0.289652,-0.0178692,-0.00347321,0.00698783,-0.0169913,-0.00394953,0.00667258,0.0885234,0.00248112,1.01612,0.851915412
726,-0.0702257,-0.126024,0.289705,-0.0232388,-0.00555086,0.00524987,-0.022579,-0.00590263,0.00480591,0.0879972,-0.00142014,1.01306,0.843467322
727,-0.070491,-0.126015,0.289744,-0.0264961,0.000859512,0.00391578,-0.026004,0.000583765,0.00393562,0.0839896,0.00504791,1.02426,0.834805287
728,-0.0707549,-0.125966,0.289772,-0.0263764,0.00494212,0.00281133,-0.0260232,0.00473258,0.00313146,0.0881361,0.00582453,1.01028,0.825931504
729,-0.0709799,-0.125986,0.289802,-0.0220398,-0.00197885,0.00290671,-0.0216745,-0.00217838,0.00273607,0.0917521,0.00493329,0.99163,0.816848224
730,-0.0711637,-0.126048,0.289842,-0.0185069,-0.00627883,0.00407683,-0.0179944,-0.00655052,0.00358781,0.0926174,-0.00633561,0.98787,0.807557752
731,-0.0713637,-0.126065,0.289886,-0.0199188,-0.00169558,0.00435874,-0.0193708,-0.00199959,0.00419224,0.0918551,-0.00725294,1.00357,0.798062443
732,-0.0715635,-0.126099,0.28992,-0.0198739,-0.00332147,0.00338563,-0.0194481,-0.00355313,0.00311266,0.0868022,-0.0060339,1.00706,0.788364706
733,-0.0717703,-0.126176,0.289959,-0.0205662,-0.00770349,0.00389689,-0.0200758,-0.00796088,0.00330356,0.0858344,-0.00618076,1.00853,0.778467001
734,-0.071986,-0.126202,0.289978,-0.0211354,-0.00249586,0.00177736,-0.0209117,-0.00261622,0.00157915,0.100644,-0.00211307,1.01469,0.768371839
735,-0.0721558,-0.126197,0.289987,-0.0170204,0.00051786,0.000907478,-0.0169062,0.000451609,0.000935253,0.0887622,0.00671878,1.01173,0.75808178
736,-0.0722572,-0.126269,0.289989,-0.0102708,-0.00728415,0.000266052,-0.0102373,-0.0072842,-0.00026263,0.0929775,0.0131726,0.993512,0.747599434
737,-0.0722914,-0.126303,0.289967,-0.00332157,-0.0033555,-0.00214811,-0.00359217,-0.00319281,-0.00236779,0.101872,0.0164846,1.00439,0.73692746
738,-0.0722911,-0.126342,0.289922,3.46E-05,-0.00396131,-0.00459736,-0.000544719,-0.00362155,-0.00483492,0.0913782,0.018515,1.00186,0.726068565
739,-0.072298,-0.126454,0.289856,-0.000682299,-0.0111214,-0.00654318,-0.00150751,-0.0106235,-0.00727733,0.0913657,0.0100543,1.00369,0.715025503
740,-0.0723551,-0.126528,0.289764,-0.00561393,-0.00732219,-0.00901989,-0.00675216,-0.00665618,-0.00945371,0.090621,0.00764482,1.02011,0.703801076
741,-0.0724525,-0.126562,0.289664,-0.00986605,-0.00335037,-0.0102032,-0.0111539,-0.00260889,-0.0103375,0.0891498,0.00305824,1.02344,0.69239813
742,-0.0725544,-0.126584,0.289546,-0.0101996,-0.00226029,-0.0117827,-0.0116871,-0.00140705,-0.0118215,0.0907372,0.0129892,1.01129,0.680819558
743,-0.072631,-0.126589,0.289425,-0.00761953,-0.000517905,-0.0119972,-0.0091342,0.000347098,-0.0119074,0.0968251,0.00620299,0.999991,0.669068296
744,-0.0726827,-0.126577,0.289305,-0.00514943,0.00123005,-0.0119291,-0.00665535,0.00208615,-0.0117131,0.0956708,0.00305607,1.0009,0.657147326
745,-0.0726815,-0.12672,0.289199,0.000127502,-0.0142457,-0.010555,-0.00120645,-0.0134478,-0.0114772,0.0953269,0.000449799,0.982487,0.645059671
746,-0.0726839,-0.12683,0.289088,-0.000235598,-0.0106929,-0.0108714,-0.00161072,-0.00988153,-0.0115321,0.0867186,0.00119491,0.994158,0.632808397
747,-0.07271,-0.126917,0.288963,-0.00264774,-0.00881641,-0.0126149,-0.00424449,-0.00788407,-0.0131208,0.0986889,0.00137566,1.0093,0.620396612
748,-0.0727569,-0.127025,0.288821,-0.00466959,-0.0107687,-0.0141807,-0.00646604,-0.00971771,-0.014812,0.0862333,9.62E-07,1.01244,0.607827464
749,-0.0727867,-0.127053,0.28867,-0.00296521,-0.00284067,-0.0149835,-0.00486379,-0.00175229,-0.0150299,0.0886877,0.00991455,1.02113,0.59510414
750,-0.07276,-0.127077,0.288508,0.00267326,-0.00237499,-0.0161956,0.000620707,-0.00120085,-0.0161951,0.0971357,0.0164743,1.00335,0.582229869
751,-0.0726473,-0.12729,0.288333,0.0111797,-0.0211303,-0.0173598,0.00897595,-0.0198247,-0.0187076,0.090496,0.0121109,0.985144,0.569207916
752,-0.0724981,-0.127475,0.288146,0.0149809,-0.018582,-0.0188289,0.0125872,-0.0171804,-0.019973,0.093576,0.00925425,0.974449,0.556041584
753,-0.0723803,-0.127603,0.28794,0.0115042,-0.012499,-0.0200987,0.00894651,-0.0110246,-0.020787,0.0895994,0.00746192,0.997015,0.542734212
754,-0.0722933,-0.127766,0.287731,0.00881879,-0.0164804,-0.0211566,0.00612305,-0.0149217,-0.0221197,0.0837747,0.00246497,1.00162,0.529289177
755,-0.0722407,-0.127908,0.287502,0.00524838,-0.0141947,-0.0228705,0.00233103,-0.0125204,-0.023649,0.0863276,0.00183815,0.995659,0.515709887
756,-0.0722025,-0.12802,0.287262,0.00382794,-0.0111654,-0.0239756,0.000766966,-0.00942084,-0.0245229,0.0991014,-0.00215303,0.996986,0.501999788
757,-0.0721695,-0.128137,0.287,0.00322454,-0.011436,-0.0256198,-4.93E-05,-0.00957398,-0.0261682,0.0857198,0.00305704,0.995686,0.488162357
758,-0.0721089,-0.128277,0.286756,0.00616161,-0.0142395,-0.0248398,0.00298397,-0.0124276,-0.0255976,0.0888813,0.00511349,0.975493,0.474201105
